global_step,return
30,9.981276512145996
44,12.090910911560059
61,16.718551635742188
81,17.03384780883789
96,15.022226333618164
113,14.832277297973633
134,10.158671379089355
162,16.324857711791992
185,15.878403663635254
206,12.133683204650879
235,38.07867431640625
261,16.640592575073242
281,15.592133522033691
293,11.120309829711914
327,37.6904182434082
342,14.24233341217041
363,14.190529823303223
378,10.354439735412598
419,37.36745834350586
433,13.325423240661621
460,6.240355968475342
489,17.398374557495117
510,17.276018142700195
531,13.110071182250977
564,24.813581466674805
585,19.472232818603516
615,34.10493469238281
663,73.89407348632812
674,7.164074420928955
719,54.66605758666992
773,53.19920349121094
794,13.404369354248047
813,20.56389808654785
831,19.94599151611328
874,34.76530838012695
965,99.03146362304688
992,30.98914909362793
1011,13.868840217590332
1020,6.01057767868042
1049,16.316659927368164
1077,12.37594223022461
1107,17.130212783813477
1125,8.489114761352539
1150,10.01552677154541
1177,30.350719451904297
1191,10.49091625213623
1208,14.070565223693848
1224,13.77568531036377
1246,8.7728910446167
1256,6.0809855461120605
1287,8.798155784606934
1341,38.4435920715332
1374,16.55589485168457
1383,6.838605880737305
1404,12.765527725219727
1416,10.410572052001953
1434,10.722833633422852
1466,23.882041931152344
1479,10.305008888244629
1496,10.693528175354004
1533,33.03219223022461
1578,14.268492698669434
1590,7.984098434448242
1615,21.905805587768555
1632,15.116308212280273
1654,17.8773193359375
1672,12.113986015319824
1688,6.403311252593994
1702,11.635560035705566
1723,15.209708213806152
1740,16.616331100463867
1751,6.484914779663086
1771,23.111818313598633
1780,6.0180206298828125
1799,10.388216018676758
1809,8.609474182128906
1861,33.602996826171875
1875,13.034601211547852
1892,16.258779525756836
1925,45.40835952758789
1947,22.420629501342773
1975,17.252668380737305
2009,36.72771072387695
2037,28.367948532104492
2056,12.634725570678711
2076,11.935572624206543
2114,37.104286193847656
2140,17.2319278717041
2160,16.157541275024414
2192,19.06871795654297
2207,14.852188110351562
2219,7.297410488128662
2256,36.37221908569336
2287,31.65922737121582
2302,8.683058738708496
2318,11.407464027404785
2343,16.003990173339844
2363,10.956827163696289
2382,7.6924333572387695
2406,21.782636642456055
2421,9.389810562133789
2430,5.589146137237549
2448,12.648540496826172
2466,15.32201862335205
2496,16.06120491027832
2519,13.519183158874512
2533,10.068673133850098
2561,10.508292198181152
2578,11.52038288116455
2598,14.61268424987793
2614,16.707439422607422
2633,13.632267951965332
2649,9.123995780944824
2665,10.972898483276367
2689,11.079324722290039
2703,11.303329467773438
2712,7.367645263671875
2738,13.09795093536377
2754,16.41764259338379
2792,17.574419021606445
2824,33.71011734008789
2837,9.428304672241211
2858,15.233664512634277
2878,17.88649559020996
2901,13.922785758972168
2919,13.868711471557617
2931,11.1321382522583
2943,8.785589218139648
2964,21.17933464050293
2985,16.47881317138672
3004,13.436116218566895
3018,10.377026557922363
3035,14.07115364074707
3057,11.417903900146484
3069,9.532511711120605
3089,15.179715156555176
3105,8.614394187927246
3129,10.007171630859375
3146,17.426300048828125
3155,4.144888877868652
3165,8.448264122009277
3184,13.889385223388672
3205,16.52345085144043
3224,6.529122829437256
3252,15.086788177490234
3278,14.693180084228516
3292,14.025797843933105
3311,9.091899871826172
3338,10.26938247680664
3353,10.350661277770996
3365,8.604974746704102
3387,15.728184700012207
3431,37.67876052856445
3442,5.4293742179870605
3461,12.408879280090332
3484,20.683259963989258
3497,10.242274284362793
3519,20.364072799682617
3530,8.865174293518066
3543,7.69498348236084
3552,6.2163896560668945
3570,17.91581916809082
3587,16.830032348632812
3603,14.896995544433594
3624,11.757269859313965
3640,14.894505500793457
3651,9.409527778625488
3681,22.295442581176758
3694,10.762819290161133
3716,20.3397216796875
3732,11.05251693725586
3758,25.291597366333008
3773,10.593962669372559
3789,10.28614330291748
3811,9.737483024597168
3832,17.8840274810791
3845,11.423354148864746
3874,25.6549015045166
3889,14.829089164733887
3914,15.2958345413208
3927,10.88375473022461
3940,11.058271408081055
3956,12.070306777954102
3972,14.26779842376709
4018,28.12586784362793
4063,42.60487365722656
4077,12.760205268859863
4113,49.71103286743164
4147,46.890010833740234
4172,23.851154327392578
4199,9.89161205291748
4226,22.519115447998047
4242,15.619428634643555
4258,10.293861389160156
4278,17.163692474365234
4309,14.88437557220459
4329,13.559468269348145
4345,10.9951753616333
4355,8.346063613891602
4398,38.281005859375
4441,53.647064208984375
4469,12.021333694458008
4480,6.311779499053955
4495,10.046904563903809
4514,18.65852165222168
4528,13.313216209411621
4545,15.0823392868042
4555,6.16181755065918
4576,26.78678321838379
4597,12.903278350830078
4614,17.929096221923828
4644,17.445009231567383
4682,17.03133773803711
4699,15.47109603881836
4724,12.865399360656738
4776,25.54435920715332
4828,55.04801559448242
4844,9.955023765563965
4871,18.893760681152344
4896,21.842819213867188
4914,17.986101150512695
4931,7.855058670043945
4953,21.91753387451172
4970,16.61272430419922
4985,10.921501159667969
5021,20.395227432250977
5082,85.25619506835938
5145,110.69969940185547
5171,21.251953125
5236,97.25894165039062
5298,91.14327239990234
5314,9.777090072631836
5376,98.33427429199219
5423,75.30105590820312
5515,185.574951171875
5542,26.95458221435547
5591,82.30573272705078
5653,91.7027587890625
5711,90.3835678100586
5782,105.83675384521484
5836,67.59814453125
5869,32.88646697998047
5904,34.659332275390625
5978,107.53309631347656
